ProjectName;Key;title_desc;Created;Priority;Storypoint;P;S;R
EVG;EVG-5226;evergreen returns 404 certain inactive display tasks think something may misconfigured benchrun_embedded tasks set https evergreen mongodb com task mongodb_mongo_master_rhel_62_64_bit_mobile_display_benchrun_embedded_9fd731be471c3d0f40bf5208f2bdd3923c9ea3e8_18_08_17_17_26_44 inactive display task returns 404 https evergreen mongodb com task mongodb_mongo_master_rhel_62_64_bit_mobile_benchrun_embedded_aggregation_5e461534b339c957d2e6dcf16015949a496a1110_18_08_16_22_58_49 execution task doesnt parent display task link https evergreen mongodb com task mongodb_mongo_master_enterprise_rhel_62_64_bit_display_sharding_59d4d78a68ef6347120c6dfcd6da6ec3d325722f_18_08_17_20_06_11 different inactive display task sharding tests works completely fine references benchrun_embedded tasks etc evergreen yml project configuration file https github com mongodb mongo blob d0b0d782a14e9c0ac5724e35fb0bc2e20abcca67 etc evergreen yml#l178 l188 https github com mongodb mongo blob d0b0d782a14e9c0ac5724e35fb0bc2e20abcca67 etc evergreen yml#l12789 l12825;2018-08-17T22:48:25.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7154;create admin setting select auth method currently auth method chosen based auth fields admin settings populated loadusermanager would nice able manually select one multiple auth methods supported;2020-01-07T13:44:44.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9182;create log loginfo struct database model create log struct implement setup isnil find save remove also write hashing function loginfo struct id;2019-05-14T19:07:08.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7167;send parser project wire instead yaml example https github com evergreen ci evergreen blob master service rest_version go#l310 converts parserproject back yaml wont necessary parser project done;2020-01-07T21:57:41.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9185;vendor mongorpc ftdc dependencies necessary implementing jasper service built mongo wire protocol;2019-07-16T21:07:48.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9186;need able filter variant cedar routes dont implicit variant ie task name one needs way filter variant https cedar mongodb com rest v1 perf task_name industry_benchmarks data linux standalone sharded lite support imagine poplar also needs start sending variant build data;2019-05-16T13:17:49.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-5195;put task status custom field jira notifications right summary bfg means regex search insanely slow using custom field would much faster;2018-08-14T20:29:28.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7159;uneject create react app current version create react app ejected running version create react app ejected unejected cra have1 fractal file layout pattern2 deploy steps w npm scripts3 gqlwrapper tests4 environment variable utils5 new relic plugin6 bugsnag integration7 absolute imports instead relative imports8 readme before9 npm scripts start mock dev server;2020-01-07T18:12:23.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9201;allow users specify variables section people define things like anchors;2020-06-08T14:15:13.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9239;convert usernames making requests ldap truncate usernames firstname lastname compatibility existing evergreen users inverse operation also reconvert back actual usernames making requests ldap okta theyre firstname lastname email form;2020-02-24T14:24:56.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9244;fix linting makefile synchronize process error handling several packages linted also multiple makefile issues due linting changes need resolved;2019-11-05T14:29:21.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9309;attempt shlex arguments non remote commands case ssh commands undesirable shlex bash commands get evaluated bash remote host e g quotation marks string want preserve cant shlex string would effectively parse string twice instead;2019-10-03T20:47:16.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9314;fix updating process info options since options refactored options stored process implementations changed options longer stored pointers causing issues returning wrong process information;2019-10-30T17:17:21.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7105;commit queue set module wont use description argument since message flag removed https github com evergreen ci evergreen commit 8f99d8f744f39051ee6fd5338ce977e15483b4a6 pulling message flag context get empty string;2019-12-17T23:02:07.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7174;fix perf charts stitch baas perf charts still showing projects legacy perf data stitch;2020-01-08T18:39:04.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9305;allow certs created without inserting database operations certificates e g certificateoptions sign ideally operations return created certificate dont modify database;2019-06-13T18:10:33.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9252;upstart handle environment without setuid upstart scripts might fail inherit desired environment cases e g path might modified setting environment variables secure_path set etc sudoers;2019-12-05T18:02:15.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9270;server closed soon context cancels currently checks done context connection accept wait forever accepting connections without cleaning thread closes server soon context done clean resources;2020-05-05T15:46:27.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-5254;include task name whether task failure test failure email subject information makes hard skim inbox specific tasks whether task system failure junit test failures;2018-08-23T17:42:35.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9286;add license apache 2 0;2019-11-21T15:51:47.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9299;revendor latest version github com bluele slack github com bluele slack updated properly escape slack messages;2018-08-22T17:43:36.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9036;include server name credentials required able use credentials file client host rpc service;2019-07-29T17:48:51.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9173;prevent duplicate tags within process info creation options tags processinfos createoptions currently duplicate append tags createoptions passed newbasicprocess newblockingprocess;2019-07-19T15:17:32.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9079;fix flaky rest download test downloadfilecreatesresourceandextract fails often windows likely download entire mongodb tarball extract;2019-06-13T17:49:18.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9087;post login instead get removing get route cedar future work clients sufficient time update;2020-02-25T19:07:47.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9085;support different wire protocol versions depending version sent shell wire protocol service respond op_query op_msg requests op_reply op_msg example v4 2 shell sends op_msg however v4 0 still sends op_query converted op_command;2019-11-07T16:23:28.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9042;rename macos distro distro name macos 1014 since macos 1014 i7 deleted;2019-10-01T19:54:07.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9047;change distribution remote location general instead pushing based task name push goos goarch;2019-04-08T20:00:43.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9051;fix linux init template missing end tags;2019-11-08T15:25:16.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9052;support op_msg op_msg completely implemented mongowire package yet;2019-11-20T16:00:24.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9103;command reply needs constructor currently impossible construct commandreplymessage struct since unexported;2019-10-31T13:24:16.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9112;add option verbose log files downloaded pull mostly ux benefit users running cli pull command could take long time depending network bandwidth lieu progress bar would nice give option print file currently downloaded s3;2020-04-01T17:02:08.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7183;cleanup mbox formatting lot code evg 6592 cases fact old commit queue items wont mbox formatted go back remove;2020-01-09T18:54:21.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9152;implement createlog function function analogous createmetricseries model perf go function take loginfo struct permissions type entry point creating new log database;2019-05-14T19:07:09.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9155;depot functions handle internal name conversions currently certificate generation internally modifies id users generating certificates replacing several non alphanumeric characters underscores cause unexpected behavior impossible external caller find user depot without knowing exact transformation done original name;2019-08-01T19:31:35.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9161;splunk token readable file splunk token visible output ps users option read credentials file containing token;2019-09-27T15:48:44.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9148;remove get route login done clients time update;2020-02-25T19:09:17.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9146;put service client jasper cli command curator cli enable app server able ssh host run cli interact hosts running jasper service part separate curator jasper cli functionality consolidated single repo modularity;2019-05-07T18:12:04.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9125;increase repobuilder timeout new repobuilding service build repos hit 1 hour timeout fail sync pail;2020-03-12T14:19:31.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7190;commit queue merges without community changes get wrong commit message commit queue patch created contains community changes message set default patch message https github com evergreen ci evergreen blob 6fd48e04af41e4c05285cac628e4e67d8be95685 operations patch_util go#l100 instead waiting message get filled modules added;2020-01-10T18:15:59.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9138;move buildfilelist utility jasper reuse function require libraries using utility vendor github com sabhiram go git ignore;2020-05-21T18:14:47.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-9140;connection handler use context prevent reads writes hanging well handling service cancellation signals;2019-11-01T13:31:37.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7581;add newline distro aliases listed cli needs whitespace first alias printed line;2020-03-13T16:43:29.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7578;disable autofill distro page annoying tends save autofill password plaintext database;2020-03-12T11:43:33.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-2798;add ttl index task event log log data tasks including system metrics data ttl six months;2018-02-15T18:41:35.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7567;add id field logmessage taskeventlogdata gql types ids necessary render lists frontend;2020-03-11T18:09:15.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-8084;host decommission max provision attempts exceeded theres one error increment provision count end job condition shouldretryprovisioning never return false host decommission immediately runs attempts itll caught 25 minute timeout would better fail fast;2020-05-29T18:00:54.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7562;add jiralink field taskeventlogdata gql type link jira issue event logs spruce;2020-03-10T22:05:36.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-1520;allow projects specify required builders patch builds would nice project managers could specify file builders required sending patch builds evergreen cli could read defaults users dont specify wed decide users specified default builders evergreen yml file probably printing warning honoring users settings would enough;2017-02-22T19:23:48.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7582;update versions tasks test data render task table patches page;2020-03-13T17:23:01.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7612;omit jasper splunk credentials virtual workstations virtual workstation hosts probably spawn hosts general shouldnt get credentials;2020-03-19T21:19:11.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7611;task table shouldnt push default query params url currently task table component pushes default query params url invalid query param values task table task table push default query params url infer correct parameters internally;2020-03-19T20:24:43.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7599;handle distro aliases checking distro permission scopes distros deleted distro ids used check permissions go aliased distro instead deleted distro;2020-03-18T14:37:49.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7590;noop new agent downloads monitor instance going shut aws host instance going shut monitor download new agent agent likely exited due detecting instance going shut instead exiting monitor simply noop download setup since code exits monitor potentially risky;2020-03-16T20:57:08.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-8102;fix unit tests tychoish;2020-06-02T01:32:55.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-8166;remove condition stop polling build variants tasks finished condition prevents polling actually;2020-06-05T13:57:30.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-8170;remove notify button patch page temporarily remove notify button patch page modal developed;2020-06-05T16:15:36.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-8192;variables optional strict project yaml validation people seem conventionally use defining extra yaml stuff like anchors required part project config;2020-06-08T13:09:46.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7527;patch page filter base status update basestatus url param parent status group clicked include nested statuses url params;2020-03-06T22:00:47.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7526;patch page filter base status dropdown menu clicking parent nested statuses selects unselects status group store static list statuses client;2020-03-06T22:00:08.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7546;patches render header render patches header title;2020-03-09T19:23:10.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7541;unattached volumes disappear volume created ec2manager https github com evergreen ci evergreen blob c905b1bea0fddfeab8fa10ad0f40a8db8fdc349f cloud ec2 go#l1181 attached host disappears aws account still evergreens db;2020-03-09T15:39:28.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7537;teststable completely tested cypress teststable partly tested cypress jest rewrite jest tests cypress consistency also cypress tests much easier understand something breaks;2020-03-09T01:13:18.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7614;validate user spawn virtual workstation task data since virtual workstations slightly different spawn hosts github key clone repositories would invalid load task data still possible via ui straight rest request;2020-03-19T21:35:51.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-2506;server error test_history api patch build https evergreen mongodb com task mongodb_mongo_master_tig_daily_cron_update_test_lifecycle_patch_55be4faf62882b1b6b7313aa87acf393ef9fddcd_5a3abb22e3c331171c000bf3_17_12_20_19_34_08 following error accessing test_history api noformat requests exceptions httperror 500 server error internal server error url https evergreen mongodb com rest v1 projects mongodb mongo master test_historysortlatesttaskstatusessuccess2cfailed2ctimeout2csysfailtestsjstests2fslow12fsharding_multiple_collections js2cjstests5cslow15csharding_multiple_collections js2cjstests2fslow12flarge_role_chain js2cjstests5cslow15clarge_role_chain js2cjstests2fslow12fmr_during_migrate js2cjstests5cslow15cmr_during_migrate js2cjstests2fslow12finitial_sync_many_dbs js2cjstests5cslow15cinitial_sync_many_dbs js2cjstests2fslow12fconc_update js2cjstests5cslow15cconc_update js2cjstests2fslow12freplsets_priority1 js2cjstests5cslow15creplsets_priority1 jstasksslow1beforerevision55be4faf62882b1b6b7313aa87acf393ef9fddcdvariantsafterrevision74cc79ad3380dcd6a7e708302c91e21101b24434teststatusespass2cfail2csilentfaildistros noformat invoked source https github com mongodb mongo blob master buildscripts update_test_lifecycle py#l166;2017-12-20T21:03:13.000+0000;Blocker - P1;0.0;2;0;1
EVG;EVG-7839;remove project dropdown navbar project dropdown used waterfall page waterfall page exists remove dropdown navbar;2020-04-20T14:16:43.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7722;evergreen binary owned distro user user data might curled root distro user cant overwritten agent monitor needs redeployed;2020-04-03T18:57:16.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7827;virtual workstation setup commands scoped distros home volume also prefix possible maybe optionally project directory;2020-04-17T15:09:23.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7734;workstations easy configure start couple operations built workflow start workstation distro automatically workstation flag selected unexpireable host configured automatically enabled unexpireable host host entered running state notification sent;2020-04-06T17:37:20.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7798;check prettierrc check prettierrc editors format spruce code way;2020-04-13T21:27:20.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7804;remove unused catcher mergegeneratedprojects catcher catches errors doesnt anything;2020-04-14T14:36:30.000+0000;Minor - P4;0.0;0;0;7
EVG;EVG-7644;allow status set terminated static host preserve quarantined status static hosts terminated removed static distro set running moved different distro;2020-03-24T18:46:43.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7629;add makespan field gql schema add makespan field gql schema show task metadata panel;2020-03-23T12:49:48.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-2711;uptime decommissioned host jira text shows strangely formatted incorrect time example one ticket shows 2562047h47m16 854775807s ubuntu1604 ppc 3 pic build 10gen cc would nice could 1 use correct uptime host 1 day 1 hour 2 minutes right 2 show much precision seconds 3 include days hours something like 1d1h2m30s something similar;2018-02-03T20:56:13.000+0000;Minor - P4;0.0;0;0;7
EVG;EVG-7616;add environment variable option skip integration tests almost 90 time dont care integration tests dont want populate credentials want skip;2020-03-20T13:40:12.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7691;treeselect width dynamic 100 parent made temporary fix treeselect accepts width prop however causes dropdown div less width parent;2020-03-31T16:47:43.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7884;pull task sync spawn host seems miss files requested evergreen pull runs spawn host seemingly misses several files process exits code 1 jasper process info failed pull attempt id ffd19d7c 68df 4cb0 b87b a1bf8c4bf272 host pid 671 exit_code 1 is_running false successful false complete true timeout false options args bin bash l c root evergreen c root evergreen yml pull task mci_lint_lint_model_patch_783fc9cfbe5d65fdd7c8c61827e0a8cd65fa4b44_5ea2eb1397b1d369722e887e_20_04_24_13_35_40 dir data mci env jasper_id ffd19d7c 68df 4cb0 b87b a1bf8c4bf272 jasper_manager 24c0a80c eb17 495e 95a4 545c5ef7d2d6 synchronized false implementation working_directory output suppress_output false suppress_error false redirect_output_to_error false redirect_error_to_output false stdin_bytes null start_at 0001 01 01t000000z end_at 0001 01 01t000000z;2020-04-24T15:38:16.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-2596;clean evergreen cli update routes data structures dont evg 2461 deployed production around month evergreen users need enough time update new version new api # remove json metadata evergreen clientconfig substructures# remove update route getupdate service api go;2018-01-16T19:28:04.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7895;pull error matching task directory found s3 right itll op pull nothing however error pull task sync contains nothing;2020-04-27T12:42:47.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7681;task groups executing sequentially seeing build failures stitch_support_run_tests task starts executing stitch_support_install_tests finishes result former task fails test binary wants run isnt finished building installing;2020-03-30T18:25:40.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7904;write better doc comments explaining meaning host timing constants several time constants used host management subtle differences e g provisioningcutoff vs maxlct vs maxuncommunicativeinterval would nice explain doc comment people know exact semantics dont accidentally misuse;2020-04-28T14:27:07.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7657;pass hosts ssh options ssh command runners since ssh options already available without needing pass doesnt make sense pass property host host method;2020-03-26T11:24:46.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-7653;incorrect trend graph representation cases incorrect trend graph representation cases aggregation standalone linux inmemory https evergreen mongodb com task performance_4 4_linux_wt_standalone_aggregation_02e12f2b4acfb8f1d401ed78a04fe4b6e23b9976_20_03_20_20_37_41##aggregation group tengroupswithsumjs selected commit top improvement graph built incorrectly screen shot 2020 03 25 11 31 36 png width600 selected commit set point first failing revision point graphs look good screen shot 2020 03 25 11 32 23 png width600;2020-03-25T18:39:40.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-8664;distinguish public read authorized read logs happen cedar level;2019-06-12T17:25:20.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-8511;curator ftdc use 64bit ints integer fields ftdc use 64 bit ints places heres curator ftdc export csv output rows 16 17 metric file https s3 amazonaws com genny metrics sys_perf_linux_1_node_replset_big_update_3b00dc385a99b576cee4d0f58d8a80e296b4b09c_19_05_08_15_18_47_0 loader individualbulkinsert note numbers total second last column noformat 2019 05 08t122150 0400 0 16 0 0 0 1762176871 2115994245 102019 05 08t122150 0400 7 17 0 0 0 1806031555 2219150418 10 noformat heres bson json output rows total starts overflowing 232 line 17 continues overflow subsequent lines noformat _id objectid 5cd6b103027cec34a207db62 ts isodate 2019 05 08t162150 446z id 0 counters n 16 ops 0 size 0 errors 0 timers duration 1762176871 total 2115994245 gauges workers 10 _id objectid 5cd6b103027cec34a207db63 ts isodate 2019 05 08t162150 457z id 7 counters n 17 ops 0 size 0 errors 0 timers duration 1806031555 total 2075816878 gauges workers 10 noformat;2019-05-13T16:21:17.000+0000;Major - P3;0.0;1;0;4
EVG;EVG-8513;add extendremoteargs jasper accidentally removed ssh library change;2019-11-15T21:02:52.000+0000;Major - P3;0.0;1;0;4
